i,lid,rc,expansion,time,recall
9000, 56.48717265252214, 1.5268900394439697, 1.014957070350647, 0.0002056121826171875, 0.24
9001, 37.83954040680672, 1.4492944478988647, 1.0123765468597412, 0.00018091201782226561, 0.05
9002, 14.063539856124699, 1.693524956703186, 1.0251411199569702, 0.0001670360565185547, 0.49
9003, 72.41792690472529, 1.3276973962783813, 1.0095266103744507, 0.0002033710479736328, 0.04
9004, 49.742162983914234, 1.3067600727081299, 1.0135594606399536, 0.00018677711486816406, 0.08
9005, 44.12598755565555, 1.3881263732910156, 1.0161811113357544, 0.00018095970153808594, 0.11
9006, 35.11155507269392, 1.6222940683364868, 1.020145058631897, 0.00019421577453613282, 0.32
9007, 41.17178645295907, 1.4654563665390015, 1.0145727396011353, 0.00019297599792480468, 0.26
9008, 76.85662820279641, 1.3848774433135986, 1.0100730657577515, 0.00019884109497070312, 0.08
9009, 49.78687898427527, 1.5029633045196533, 1.0149801969528198, 0.00019788742065429688, 0.3
9010, 43.166977679714606, 1.4729198217391968, 1.0155507326126099, 0.00019369125366210937, 0.24
9011, 54.394808808774364, 1.5138120651245117, 1.0115938186645508, 0.0001903057098388672, 0.07
9012, 39.20516478489456, 1.4905670881271362, 1.0205920934677124, 0.00020341873168945314, 0.02
9013, 32.41695754904137, 1.7387423515319824, 1.0241535902023315, 0.00022797584533691407, 0.51
9014, 32.96050843988011, 1.458946943283081, 1.0232638120651245, 0.00020155906677246093, 0.51
9015, 79.95365827051222, 1.2510319948196411, 1.0099438428878784, 0.00018467903137207032, 0.03
9016, 42.49918176791102, 1.6549532413482666, 1.0190677642822266, 0.00018968582153320313, 0.35
9017, 16.57974564803143, 1.431644082069397, 1.0388394594192505, 0.00022902488708496094, 0.35
9018, 48.238234701992546, 1.4294941425323486, 1.0091068744659424, 0.00018973350524902343, 0.31
9019, 72.45412472705151, 1.3589333295822144, 1.009413480758667, 0.00017871856689453126, 0.08
9020, 88.70227079018834, 1.3279801607131958, 1.0095146894454956, 0.00022339820861816406, 0.09
9021, 43.833623229554966, 1.4949039220809937, 1.0153778791427612, 0.00018134117126464844, 0.21
9022, 38.54086603808809, 1.7367117404937744, 1.0157734155654907, 0.00018754005432128907, 0.35
9023, 15.108575820869248, 1.5864585638046265, 1.0313796997070312, 0.00016241073608398439, 0.66
9024, 18.932131996637107, 1.8202428817749023, 1.0570389032363892, 0.00019960403442382814, 0.74
9025, 19.81734970474058, 1.4592400789260864, 1.0450329780578613, 0.00020384788513183594, 0.07
9026, 30.602569916942997, 1.8402149677276611, 1.0259639024734497, 0.00019669532775878906, 0.56
9027, 63.35370783021718, 1.4532849788665771, 1.0117682218551636, 0.00020112991333007813, 0.05
9028, 47.99962291447229, 1.6423900127410889, 1.017381191253662, 0.00019297599792480468, 0.23
9029, 23.47797516379034, 1.640059471130371, 1.0272603034973145, 0.00022215843200683593, 0.62
9030, 63.24946434814262, 1.4457285404205322, 1.0121800899505615, 0.00021033287048339845, 0.06
9031, 36.6513760205831, 1.495107889175415, 1.025360345840454, 0.00018405914306640625, 0.33
9032, 34.700067438384146, 1.4561136960983276, 1.0132206678390503, 0.00019078254699707032, 0.4
9033, 75.23805416895037, 1.271178960800171, 1.00873601436615, 0.00020046234130859374, 0.01
9034, 25.391609713198832, 2.2161827087402344, 1.0341565608978271, 0.00019268989562988282, 0.52
9035, 56.691935306443796, 1.4736851453781128, 1.0134220123291016, 0.000194549560546875, 0.2
9036, 39.97558423136323, 1.34423828125, 1.0116147994995117, 0.0002201080322265625, 0.06
9037, 63.08877246177812, 1.4045941829681396, 1.0126190185546875, 0.00019736289978027343, 0.09
9038, 31.1569783994558, 1.5356700420379639, 1.0214585065841675, 0.00019392967224121093, 0.01
9039, 39.42119217771332, 1.7551240921020508, 1.0168386697769165, 0.00018262863159179688, 0.25
9040, 30.815416237002413, 1.4589272737503052, 1.0195213556289673, 0.00017375946044921874, 0.43
9041, 40.56492499182237, 1.5006027221679688, 1.0203857421875, 0.00017213821411132812, 0.36
9042, 73.5477240207946, 1.3594162464141846, 1.0109726190567017, 0.00017595291137695312, 0.08
9043, 18.609813107924648, 1.6026865243911743, 1.0254019498825073, 0.00015864372253417968, 0.4
9044, 40.49571899368845, 1.6860435009002686, 1.0169157981872559, 0.00019640922546386718, 0.25
9045, 72.17965483916258, 1.4571037292480469, 1.0107824802398682, 0.00019006729125976564, 0.37
9046, 44.58992440153938, 1.3372712135314941, 1.0116074085235596, 0.00018324851989746094, 0.14
9047, 37.865763328288736, 1.5852611064910889, 1.0168156623840332, 0.0001952648162841797, 0.04
9048, 59.180946858091986, 1.3808071613311768, 1.0092265605926514, 0.0001971721649169922, 0.13
9049, 15.841134799298244, 1.5269502401351929, 1.0340685844421387, 0.000182342529296875, 0.59
9050, 28.844703141921485, 1.512506127357483, 1.0292689800262451, 0.00019121170043945312, 0.53
9051, 54.88218656743537, 1.4451062679290771, 1.0123451948165894, 0.00022077560424804688, 0.21
9052, 49.745223721263564, 1.4165172576904297, 1.0137476921081543, 0.00022487640380859376, 0.06
9053, 57.22307762912787, 1.4893878698349, 1.0148749351501465, 0.00017962455749511718, 0.03
9054, 62.88366450849433, 1.6260980367660522, 1.012805700302124, 0.00018558502197265624, 0.16
9055, 49.09797058489125, 1.6606718301773071, 1.015515685081482, 0.00018706321716308594, 0.18
9056, 54.05134029235655, 1.7515456676483154, 1.015622615814209, 0.0001838207244873047, 0.15
9057, 27.161786646349093, 1.6919571161270142, 1.0225954055786133, 0.0001865386962890625, 0.57
9058, 58.34974666309463, 1.3914337158203125, 1.0123627185821533, 0.00018892288208007812, 0.08
9059, 16.618312029449886, 1.5596551895141602, 1.0319632291793823, 0.00019774436950683593, 0.58
9060, 10.071320188443478, 1.5457097291946411, 1.0523147583007812, 0.00017375946044921874, 0.53
9061, 33.028819863166056, 1.6807281970977783, 1.0152829885482788, 0.0002216815948486328, 0.17
9062, 10.723251351314135, 1.7016249895095825, 1.037442922592163, 0.00018243789672851564, 0.53
9063, 18.839106601690066, 1.7151572704315186, 1.040916085243225, 0.00016698837280273437, 0.59
9064, 58.9446126186572, 1.5065792798995972, 1.0156394243240356, 0.0001976490020751953, 0.19
9065, 67.03043440973461, 1.393763780593872, 1.012285828590393, 0.00018253326416015626, 0.02
9066, 27.041900564508246, 1.449655294418335, 1.020006537437439, 0.00018258094787597655, 0.01
9067, 25.14897966162228, 1.6941030025482178, 1.030151128768921, 0.0001804828643798828, 0.58
9068, 51.118965091982226, 1.4364389181137085, 1.0135294198989868, 0.00018286705017089844, 0.15
9069, 51.94216045574503, 1.3432977199554443, 1.0112533569335938, 0.0002106189727783203, 0.13
9070, 58.2342462421272, 1.5905581712722778, 1.0142308473587036, 0.0001976490020751953, 0.22
9071, 82.74519579446088, 1.1973053216934204, 1.0069278478622437, 0.00017404556274414062, 0.0
9072, 36.92299668252799, 1.6805522441864014, 1.0156978368759155, 0.000223541259765625, 0.47
9073, 71.18573444446731, 1.3631564378738403, 1.0120750665664673, 0.00018262863159179688, 0.09
9074, 20.39280058660061, 2.0934226512908936, 1.0445377826690674, 0.00018486976623535156, 0.63
9075, 42.09575171712032, 1.584479808807373, 1.0186173915863037, 0.00018510818481445312, 0.37
9076, 28.732747045840846, 1.5838714838027954, 1.026719570159912, 0.00018906593322753906, 0.02
9077, 18.859255387774162, 1.563938021659851, 1.0184224843978882, 0.00017900466918945311, 0.12
9078, 64.67127185982113, 1.3582968711853027, 1.01038658618927, 0.00020089149475097657, 0.24
9079, 36.48544586042667, 1.6461461782455444, 1.019545316696167, 0.00019669532775878906, 0.41
9080, 94.70587982801915, 1.2609561681747437, 1.00946843624115, 0.00018520355224609374, 0.02
9081, 47.743986338532686, 1.44045889377594, 1.0131206512451172, 0.00018625259399414064, 0.26
9082, 48.41774349670245, 1.3419265747070312, 1.012969732284546, 0.00019650459289550782, 0.11
9083, 48.375269711230416, 1.4337979555130005, 1.0131758451461792, 0.00017490386962890626, 0.05
9084, 47.910821400999914, 1.5022259950637817, 1.0168654918670654, 0.00018100738525390626, 0.09
9085, 28.61898056029264, 1.7287840843200684, 1.019674301147461, 0.00018472671508789061, 0.46
9086, 51.52906302004249, 1.3875797986984253, 1.0118478536605835, 0.0001845836639404297, 0.06
9087, 20.52384813470611, 1.5769718885421753, 1.0409786701202393, 0.00018863677978515626, 0.61
9088, 37.991110634406475, 1.5770165920257568, 1.0179221630096436, 0.0001693248748779297, 0.16
9089, 67.16865341204313, 1.417272925376892, 1.010475993156433, 0.0002219676971435547, 0.18
9090, 3.552327393454841, 2.3404507637023926, 1.050668478012085, 0.00016460418701171874, 0.48
9091, 22.41367344822405, 1.6351146697998047, 1.0330442190170288, 0.00018558502197265624, 0.46
9092, 33.75012121769328, 1.4918807744979858, 1.0203521251678467, 0.00018720626831054689, 0.03
9093, 30.373933514791947, 1.6921486854553223, 1.020059585571289, 0.00019855499267578124, 0.41
9094, 15.893277835662886, 1.629981517791748, 1.050699234008789, 0.0001933574676513672, 0.0
9095, 75.9325988710793, 1.361695408821106, 1.0097471475601196, 0.00019173622131347657, 0.18
9096, 69.42286984716634, 1.4938488006591797, 1.0138572454452515, 0.00017132759094238282, 0.12
9097, 64.44839838106422, 1.473276972770691, 1.0129543542861938, 0.00019273757934570312, 0.22
9098, 46.92755997011257, 1.6011903285980225, 1.0181901454925537, 0.00018029212951660157, 0.22
9099, 40.58354352805433, 1.5987218618392944, 1.0237038135528564, 0.00018439292907714843, 0.28
9100, 83.36373603613399, 1.296464443206787, 1.0082889795303345, 0.000215911865234375, 0.14
9101, 70.8001038207264, 1.4678263664245605, 1.0130692720413208, 0.00019326210021972657, 0.15
9102, 47.659982282681014, 1.4281522035598755, 1.0131919384002686, 0.00021257400512695313, 0.13
9103, 53.48655622597838, 1.3903067111968994, 1.0131536722183228, 0.00018362998962402345, 0.22
9104, 61.170618964067536, 1.5011628866195679, 1.0139093399047852, 0.000194549560546875, 0.16
9105, 43.423728966448415, 1.7229485511779785, 1.0205044746398926, 0.0001957416534423828, 0.19
9106, 59.82488036074728, 1.5247528553009033, 1.0118451118469238, 0.00020418167114257812, 0.23
9107, 21.02511530878614, 1.6301355361938477, 1.038748025894165, 0.00017690658569335938, 0.48
9108, 23.972353045765622, 1.4448145627975464, 1.0267539024353027, 0.0001900196075439453, 0.46
9109, 67.47483682586041, 1.219857096672058, 1.0084234476089478, 0.00017104148864746093, 0.02
9110, 54.63737031071902, 1.603076696395874, 1.013367772102356, 0.0001720905303955078, 0.14
9111, 42.05399592906115, 1.3243309259414673, 1.0106674432754517, 0.00022258758544921876, 0.24
9112, 33.07770950063536, 1.655025601387024, 1.026715874671936, 0.00019927024841308593, 0.51
9113, 71.99364874943397, 1.2846049070358276, 1.009622573852539, 0.00019268989562988282, 0.01
9114, 16.73715950301911, 1.9066553115844727, 1.0387247800827026, 0.00016369819641113282, 0.5
9115, 58.700025995001646, 1.4375993013381958, 1.0144217014312744, 0.0001739978790283203, 0.06
9116, 22.343336720503796, 1.540683627128601, 1.0266492366790771, 0.00017576217651367189, 0.01
9117, 41.65068108558785, 1.4931496381759644, 1.0150762796401978, 0.00018777847290039063, 0.44
9118, 52.819543687450725, 1.4880269765853882, 1.0127358436584473, 0.0001960277557373047, 0.2
9119, 34.19115664536516, 1.7495145797729492, 1.0212063789367676, 0.0001712322235107422, 0.29
9120, 64.90654508175435, 1.4791759252548218, 1.011764407157898, 0.000191497802734375, 0.16
9121, 61.51837609090364, 1.259210467338562, 1.0101284980773926, 0.0001678466796875, 0.01
9122, 36.73542600896861, 1.5874611139297485, 1.0169726610183716, 0.00018343925476074218, 0.34
9123, 52.69249725482626, 1.3953660726547241, 1.01486074924469, 0.00018968582153320313, 0.23
9124, 18.764527331137298, 1.9525182247161865, 1.0396243333816528, 0.00018715858459472656, 0.68
9125, 24.234764653311473, 1.9377286434173584, 1.031394124031067, 0.00018463134765625, 0.62
9126, 41.4116263301585, 1.605238676071167, 1.0163817405700684, 0.00017390251159667968, 0.31
9127, 34.20141992203726, 1.7065571546554565, 1.018346905708313, 0.00017805099487304686, 0.24
9128, 13.124909694051906, 1.5607192516326904, 1.0438575744628906, 0.0001918792724609375, 0.0
9129, 59.78543052208365, 1.3962637186050415, 1.0107803344726562, 0.00020160675048828126, 0.18
9130, 39.030369679704286, 1.517953872680664, 1.0148793458938599, 0.00018982887268066407, 0.28
9131, 23.513950797207443, 1.453071117401123, 1.0276236534118652, 0.00019583702087402343, 0.55
9132, 13.838865801864218, 1.5290247201919556, 1.0410383939743042, 0.00022177696228027345, 0.54
9133, 33.5630374298741, 1.419325828552246, 1.0157477855682373, 0.000203704833984375, 0.25
9134, 42.086944012328885, 1.4865466356277466, 1.014068841934204, 0.0002166748046875, 0.29
9135, 35.3983184940916, 1.60826575756073, 1.0227179527282715, 0.00020384788513183594, 0.37
9136, 57.25536335640669, 1.4217861890792847, 1.0138893127441406, 0.00019960403442382814, 0.21
9137, 77.51471572962006, 1.3818044662475586, 1.0112780332565308, 0.0002101898193359375, 0.09
9138, 42.610917616253325, 1.4196053743362427, 1.0120714902877808, 0.00018157958984375, 0.3
9139, 47.84216349614117, 1.567368507385254, 1.0152959823608398, 0.00020575523376464844, 0.17
9140, 89.20455257818446, 1.1946965456008911, 1.0075690746307373, 0.00017142295837402344, 0.0
9141, 48.62424192616066, 1.4837977886199951, 1.0137057304382324, 0.0001972198486328125, 0.2
9142, 30.29635372177154, 1.493703007698059, 1.0207732915878296, 0.0001667499542236328, 0.0
9143, 22.232088206071673, 1.5229471921920776, 1.0285688638687134, 0.0001895904541015625, 0.52
9144, 20.842244431223914, 1.4393284320831299, 1.0208348035812378, 0.000193023681640625, 0.26
9145, 31.67345998838259, 1.589789867401123, 1.0188719034194946, 0.0002002716064453125, 0.19
9146, 68.47851567409457, 1.3073704242706299, 1.010180115699768, 0.00018453598022460938, 0.01
9147, 49.40803666524998, 1.5479921102523804, 1.015323281288147, 0.00018835067749023438, 0.3
9148, 55.61620022765077, 1.529327392578125, 1.0103245973587036, 0.00017833709716796875, 0.27
9149, 35.56784531878551, 1.7359858751296997, 1.0198606252670288, 0.0001957416534423828, 0.26
9150, 40.185787146325694, 1.6412478685379028, 1.0178415775299072, 0.0001861095428466797, 0.23
9151, 67.69081737168497, 1.3335216045379639, 1.0102988481521606, 0.0001964569091796875, 0.02
9152, 71.11805790529074, 1.245948076248169, 1.0096008777618408, 0.0001644611358642578, 0.01
9153, 27.678147527814556, 1.933919072151184, 1.0201990604400635, 0.00018291473388671876, 0.47
9154, 60.678269873499055, 1.3004262447357178, 1.010663390159607, 0.00019631385803222656, 0.1
9155, 16.05436762100198, 1.6124502420425415, 1.0446865558624268, 0.0002044677734375, 0.62
9156, 70.68677373408639, 1.2378532886505127, 1.0088114738464355, 0.00018296241760253906, 0.01
9157, 59.725816402606355, 1.3931490182876587, 1.0100743770599365, 0.0001743316650390625, 0.07
9158, 33.461986800979695, 1.4245632886886597, 1.0245791673660278, 0.00020589828491210938, 0.0
9159, 56.410437905763445, 1.4775981903076172, 1.0136516094207764, 0.00019812583923339844, 0.02
9160, 55.08918849943708, 1.3463718891143799, 1.0105246305465698, 0.00018720626831054689, 0.02
9161, 67.04242694625547, 1.2850407361984253, 1.0092791318893433, 0.00020079612731933595, 0.07
9162, 33.25504962924666, 1.565563440322876, 1.0207977294921875, 0.0001827239990234375, 0.3
9163, 33.580586289503735, 1.5153945684432983, 1.01936936378479, 0.00020046234130859374, 0.13
9164, 63.85805164859408, 1.3430644273757935, 1.0086755752563477, 0.00019655227661132812, 0.1
9165, 50.61131207969359, 1.4280202388763428, 1.0119154453277588, 0.00019292831420898439, 0.27
9166, 54.88134757720948, 1.4517120122909546, 1.0141099691390991, 0.00020265579223632812, 0.02
9167, 52.47591466868366, 1.4095182418823242, 1.0139344930648804, 0.00019812583923339844, 0.06
9168, 72.63152964122871, 1.2627894878387451, 1.0095434188842773, 0.00019121170043945312, 0.05
9169, 23.95956476674326, 1.5846796035766602, 1.0226905345916748, 0.00019083023071289062, 0.02
9170, 52.995978307694145, 1.39630925655365, 1.0124729871749878, 0.00018434524536132814, 0.2
9171, 53.53993250772562, 1.6210534572601318, 1.0137817859649658, 0.00018277168273925782, 0.12
9172, 42.343335446711635, 1.6221526861190796, 1.0189194679260254, 0.00019164085388183593, 0.34
9173, 35.25886655513663, 1.578084111213684, 1.0223523378372192, 0.00018310546875, 0.37
9174, 43.78624586362455, 1.5901703834533691, 1.0155160427093506, 0.0002074718475341797, 0.14
9175, 26.28410818741933, 1.480400800704956, 1.0242054462432861, 0.0002498149871826172, 0.48
9176, 32.8903670229789, 1.6583327054977417, 1.0210200548171997, 0.00021328926086425782, 0.43
9177, 80.38325624852764, 1.2220454216003418, 1.0105255842208862, 0.00020284652709960936, 0.04
9178, 49.23502507457753, 1.377462387084961, 1.015153408050537, 0.00018873214721679688, 0.01
9179, 68.86153039890218, 1.3697478771209717, 1.0108139514923096, 0.00020413398742675782, 0.08
9180, 17.70459162452807, 1.6743885278701782, 1.04193115234375, 0.00017876625061035155, 0.74
9181, 20.20133702544171, 1.4854211807250977, 1.0244473218917847, 0.00016627311706542968, 0.32
9182, 23.650213420121652, 1.5182223320007324, 1.0170201063156128, 0.00020971298217773438, 0.16
9183, 22.871661396485095, 1.5440186262130737, 1.0206667184829712, 0.00018014907836914063, 0.36
9184, 34.981938943395654, 1.5122807025909424, 1.0202757120132446, 0.00019273757934570312, 0.03
9185, 20.7467037878451, 1.5509800910949707, 1.0310615301132202, 0.00017976760864257812, 0.0
9186, 51.24950636211121, 1.3719877004623413, 1.0114319324493408, 0.00020475387573242186, 0.11
9187, 15.715041043690904, 1.679006576538086, 1.0454219579696655, 0.00018343925476074218, 0.68
9188, 57.117523034608084, 1.4113978147506714, 1.0118602514266968, 0.00020313262939453125, 0.19
9189, 49.786639084251924, 1.3479037284851074, 1.012176752090454, 0.00019326210021972657, 0.09
9190, 51.439425048592, 1.5589669942855835, 1.0146756172180176, 0.00017991065979003907, 0.1
9191, 32.5449982883374, 1.6238315105438232, 1.0188851356506348, 0.00017366409301757812, 0.39
9192, 29.62945712501776, 1.6672683954238892, 1.0187143087387085, 0.0001804828643798828, 0.24
9193, 59.380025701809664, 1.3837028741836548, 1.0115482807159424, 0.00019855499267578124, 0.03
9194, 32.71744840409408, 1.6266148090362549, 1.026567816734314, 0.0001850128173828125, 0.41
9195, 81.05012799663267, 1.2523915767669678, 1.0082951784133911, 0.0001743316650390625, 0.02
9196, 79.83065129796391, 1.2635762691497803, 1.0088154077529907, 0.00019693374633789062, 0.01
9197, 69.92531154440671, 1.265853762626648, 1.0092178583145142, 0.00021958351135253906, 0.03
9198, 48.39823345324793, 1.4592515230178833, 1.0177570581436157, 0.0001991748809814453, 0.3
9199, 26.906715107785725, 2.060002326965332, 1.029759168624878, 0.00017189979553222656, 0.33
9200, 37.019303969311075, 1.7541065216064453, 1.0260539054870605, 0.00019049644470214844, 0.54
9201, 59.24324303158078, 1.4637300968170166, 1.0129332542419434, 0.00019698143005371095, 0.19
9202, 23.780124590257433, 1.3709336519241333, 1.0125268697738647, 0.00019969940185546876, 0.06
9203, 41.98259924723128, 1.5024534463882446, 1.0141973495483398, 0.00021548271179199218, 0.05
9204, 42.75285958674444, 1.641552209854126, 1.0183074474334717, 0.0001826763153076172, 0.32
9205, 38.40506293539178, 1.6288623809814453, 1.0207970142364502, 0.00017518997192382811, 0.05
9206, 23.012398483269344, 2.169196128845215, 1.028066873550415, 0.0001766681671142578, 0.75
9207, 21.24189142095253, 1.525753378868103, 1.0275704860687256, 0.000206756591796875, 0.39
9208, 80.50839416405195, 1.319008231163025, 1.0105780363082886, 0.00018711090087890624, 0.04
9209, 9.54780792769837, 2.390681028366089, 1.0913857221603394, 0.00017595291137695312, 0.68
9210, 29.99909597231803, 1.407692790031433, 1.017577886581421, 0.00017309188842773438, 0.04
9211, 65.55313366635664, 1.331648349761963, 1.0106024742126465, 0.00018210411071777343, 0.01
9212, 50.60112554660154, 1.440066933631897, 1.015328288078308, 0.0001960277557373047, 0.04
9213, 56.53797362555907, 1.630480170249939, 1.0137207508087158, 0.00018625259399414064, 0.28
9214, 43.21394060000628, 1.7302477359771729, 1.0217688083648682, 0.00020475387573242186, 0.27
9215, 24.59395941165112, 1.4463226795196533, 1.019156575202942, 0.00017075538635253907, 0.01
9216, 71.08556207386913, 1.3030288219451904, 1.0103366374969482, 0.00018534660339355468, 0.06
9217, 28.526234153998338, 1.474968433380127, 1.0225543975830078, 0.00016694068908691407, 0.02
9218, 58.46595629703804, 1.4827017784118652, 1.0142704248428345, 0.00016660690307617186, 0.0
9219, 37.791170994987255, 1.5444347858428955, 1.0178025960922241, 0.00017685890197753905, 0.33
9220, 44.487182694192924, 1.591231107711792, 1.018579363822937, 0.00019311904907226562, 0.27
9221, 36.40557536575973, 1.463769555091858, 1.0162197351455688, 0.00018281936645507811, 0.0
9222, 33.98047856739726, 1.6997523307800293, 1.0201371908187866, 0.00022993087768554687, 0.28
9223, 49.85218254155048, 1.5195631980895996, 1.0188653469085693, 0.00018472671508789061, 0.37
9224, 28.38751903866542, 1.665696382522583, 1.0280473232269287, 0.00018491744995117188, 0.46
9225, 49.465995045748706, 1.535452127456665, 1.0180110931396484, 0.00019040107727050782, 0.27
9226, 37.54883381594716, 1.7894765138626099, 1.021311640739441, 0.00016794204711914062, 0.41
9227, 63.522625616689105, 1.3696160316467285, 1.012285828590393, 0.00019044876098632811, 0.03
9228, 40.059804779415835, 1.7514961957931519, 1.020459532737732, 0.0001873016357421875, 0.35
9229, 41.38038557120015, 1.5676288604736328, 1.0158131122589111, 0.00020461082458496095, 0.24
9230, 44.50345133764153, 1.4650685787200928, 1.017608642578125, 0.00017852783203125, 0.14
9231, 61.57352818270864, 1.427943229675293, 1.0121992826461792, 0.00019469261169433594, 0.02
9232, 33.28686362131627, 1.675180435180664, 1.0161076784133911, 0.00018777847290039063, 0.44
9233, 34.1541876509981, 1.552533507347107, 1.021270990371704, 0.0002102375030517578, 0.37
9234, 43.48334046722362, 1.3140342235565186, 1.0099462270736694, 0.00020875930786132813, 0.04
9235, 8.447436280811504, 1.5320100784301758, 1.0412347316741943, 0.0001914501190185547, 0.58
9236, 13.915996694519375, 1.594949722290039, 1.0501385927200317, 0.00018601417541503907, 0.74
9237, 87.76206101199956, 1.2725021839141846, 1.0092277526855469, 0.0001990795135498047, 0.11
9238, 62.330978499567784, 1.5729554891586304, 1.016007423400879, 0.0002124786376953125, 0.3
9239, 44.09240963664811, 1.4510653018951416, 1.014593482017517, 0.00021739006042480468, 0.13
9240, 70.78102270274172, 1.2753854990005493, 1.0090162754058838, 0.00020666122436523436, 0.02
9241, 45.86133730399779, 1.5354175567626953, 1.0154119729995728, 0.00018477439880371094, 0.19
9242, 57.382659947037915, 1.4325426816940308, 1.0125855207443237, 0.0002028942108154297, 0.4
9243, 66.13646156998585, 1.5545170307159424, 1.0150268077850342, 0.0001766681671142578, 0.26
9244, 67.74056014946188, 1.4819109439849854, 1.0154023170471191, 0.00019292831420898439, 0.13
9245, 43.159149455718044, 1.4893956184387207, 1.0186638832092285, 0.00018672943115234376, 0.07
9246, 18.971247964829825, 1.515381097793579, 1.0276504755020142, 0.00021109580993652343, 0.51
9247, 37.04200174636382, 1.7309972047805786, 1.0177175998687744, 0.00018944740295410157, 0.15
9248, 66.90496416623682, 1.4089558124542236, 1.010958194732666, 0.00023088455200195312, 0.24
9249, 34.383045699188294, 1.4160473346710205, 1.013791561126709, 0.00017490386962890626, 0.02
9250, 16.165367407146903, 2.054548978805542, 1.0365900993347168, 0.00017724037170410156, 0.59
9251, 22.724150479603956, 1.544640064239502, 1.0223244428634644, 0.00016217231750488282, 0.0
9252, 64.87777264132471, 1.440837025642395, 1.0112531185150146, 0.00020551681518554688, 0.1
9253, 24.028935594976996, 2.0585415363311768, 1.0293195247650146, 0.0001682758331298828, 0.61
9254, 24.284124657657376, 1.6145044565200806, 1.0174055099487305, 0.00017900466918945311, 0.45
9255, 33.103958575890736, 1.603054404258728, 1.0195375680923462, 0.00017609596252441407, 0.37
9256, 20.16018819646985, 1.5508801937103271, 1.023661494255066, 0.00020055770874023439, 0.01
9257, 76.47500811235899, 1.4242424964904785, 1.0117186307907104, 0.00019292831420898439, 0.05
9258, 34.92406388191804, 1.5131717920303345, 1.0228317975997925, 0.00021262168884277343, 0.52
9259, 68.0448102594539, 1.5246938467025757, 1.012112021446228, 0.00022182464599609374, 0.11
9260, 28.26794931790867, 1.515366792678833, 1.0240298509597778, 0.0001781940460205078, 0.01
9261, 40.713457309921964, 1.426534652709961, 1.0107200145721436, 0.00021152496337890626, 0.04
9262, 28.089000071345612, 1.4053359031677246, 1.024721622467041, 0.00017595291137695312, 0.0
9263, 46.18526143738119, 1.525852084159851, 1.0153015851974487, 0.00019545555114746093, 0.13
9264, 61.50549647910278, 1.6209256649017334, 1.024381399154663, 0.00019550323486328125, 0.49
9265, 24.068707493738014, 1.462105631828308, 1.0295594930648804, 0.00021715164184570311, 0.33
9266, 38.92460277351943, 1.7677881717681885, 1.0189284086227417, 0.00018892288208007812, 0.04
9267, 35.43205592719221, 1.5558457374572754, 1.016621470451355, 0.0001953125, 0.39
9268, 45.90739341187129, 1.6644372940063477, 1.0154263973236084, 0.00019555091857910157, 0.2
9269, 48.33732096779457, 1.3396809101104736, 1.0147294998168945, 0.00018596649169921875, 0.0
9270, 16.400390241485148, 1.8807042837142944, 1.0325044393539429, 0.00017294883728027343, 0.67
9271, 30.50505928877094, 1.575181007385254, 1.0186712741851807, 0.00018143653869628906, 0.0
9272, 16.708486879948556, 1.596576452255249, 1.0423780679702759, 0.0002303600311279297, 0.72
9273, 47.547458991305135, 1.3593058586120605, 1.010124921798706, 0.00019640922546386718, 0.1
9274, 34.43078758678312, 1.4488617181777954, 1.0178765058517456, 0.0002274036407470703, 0.32
9275, 78.34981968200631, 1.2876238822937012, 1.0101993083953857, 0.00017566680908203124, 0.03
9276, 44.7235188811242, 1.4368103742599487, 1.0091962814331055, 0.00017251968383789063, 0.14
9277, 47.31296820186583, 1.6555798053741455, 1.0162476301193237, 0.000206756591796875, 0.16
9278, 60.29063543634475, 1.5446736812591553, 1.0140137672424316, 0.00020985603332519532, 0.24
9279, 27.056847426226966, 1.833580732345581, 1.0303285121917725, 0.00020542144775390626, 0.63
9280, 26.397238446569492, 1.5074777603149414, 1.0164775848388672, 0.00016417503356933594, 0.01
9281, 52.44565011233807, 1.4788765907287598, 1.0123989582061768, 0.00019588470458984376, 0.09
9282, 70.8745984257923, 1.6319735050201416, 1.0149211883544922, 0.000186920166015625, 0.09
9283, 13.042773059438757, 1.568551778793335, 1.031088948249817, 0.0002032756805419922, 0.04
9284, 37.60134987719916, 1.6744648218154907, 1.0192328691482544, 0.00019125938415527345, 0.36
9285, 29.219954382006414, 1.4863808155059814, 1.0227999687194824, 0.00018110275268554688, 0.01
9286, 15.52710623212755, 1.5576180219650269, 1.027841567993164, 0.00017304420471191405, 0.01
9287, 55.82220636263567, 1.3926200866699219, 1.0109134912490845, 0.0001842021942138672, 0.13
9288, 48.362843564800436, 1.4722915887832642, 1.0146816968917847, 0.00016779899597167968, 0.0
9289, 79.47633925112365, 1.2845211029052734, 1.0097918510437012, 0.00018186569213867186, 0.1
9290, 27.375245949268535, 1.8285263776779175, 1.0344938039779663, 0.00017333030700683594, 0.53
9291, 74.93552162014028, 1.3835800886154175, 1.0133286714553833, 0.00020341873168945314, 0.23
9292, 58.832405126647906, 1.526194453239441, 1.0139116048812866, 0.00017714500427246094, 0.18
9293, 16.72578008619039, 1.8503599166870117, 1.0366814136505127, 0.00017952919006347656, 0.59
